event_id,shipment_id,event_timestamp,event_type,severity,delay_minutes,location,description
EVT-000207,SHP-0060,2026-08-10 13:06:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000208,SHP-0061,2026-08-03 20:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000209,SHP-0061,2026-08-04 03:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000210,SHP-0061,2026-08-04 04:31:49.541813,TRAFFIC_DELAY,MEDIUM,127,R-003,Traffic congestion reported along shipment route.
EVT-000211,SHP-0061,2026-08-04 04:46:49.541813,ETA_UPDATE,MEDIUM,127,R-003,Estimated arrival time updated following operational disruption.
EVT-000212,SHP-0061,2026-08-04 06:38:49.541813,DISRUPTION_RESOLVED,INFO,127,R-003,Historical operational disruption resolved.
EVT-000213,SHP-0061,2026-08-04 13:01:00.000000,ARRIVAL,INFO,127,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000214,SHP-0062,2026-08-23 17:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000215,SHP-0062,2026-08-23 18:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000216,SHP-0062,2026-08-23 20:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000217,SHP-0063,2026-08-06 09:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000218,SHP-0063,2026-08-06 10:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000219,SHP-0063,2026-08-06 12:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000220,SHP-0064,2026-08-20 19:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000221,SHP-0064,2026-08-20 22:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000222,SHP-0064,2026-08-21 00:08:27.487196,WEATHER_DISRUPTION,HIGH,454,R-002,Severe weather conditions affecting transport operations.
EVT-000223,SHP-0064,2026-08-21 00:23:27.487196,ETA_UPDATE,HIGH,454,R-002,Estimated arrival time updated following operational disruption.
EVT-000224,SHP-0064,2026-08-21 07:42:27.487196,DISRUPTION_RESOLVED,INFO,454,R-002,Historical operational disruption resolved.
EVT-000225,SHP-0064,2026-08-21 09:40:00.000000,ARRIVAL,INFO,454,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000226,SHP-0065,2026-08-06 06:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000227,SHP-0065,2026-08-06 07:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000228,SHP-0065,2026-08-06 09:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000229,SHP-0066,2026-08-09 23:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000230,SHP-0066,2026-08-10 06:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000231,SHP-0066,2026-08-10 13:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000232,SHP-0067,2026-08-14 09:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000233,SHP-0067,2026-08-14 12:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000234,SHP-0067,2026-08-14 16:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-000235,SHP-0068,2026-08-09 20:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000236,SHP-0068,2026-08-09 23:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000237,SHP-0068,2026-08-10 03:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-000238,SHP-0069,2026-08-13 13:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000239,SHP-0069,2026-08-13 20:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000240,SHP-0069,2026-08-14 03:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-000241,SHP-0070,2026-08-02 22:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-000242,SHP-0070,2026-08-02 23:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000243,SHP-0070,2026-08-03 01:00:13.690012,TRAFFIC_DELAY,LOW,80,R-004,Traffic congestion reported along shipment route.
EVT-000244,SHP-0070,2026-08-03 01:15:13.690012,ETA_UPDATE,LOW,80,R-004,Estimated arrival time updated following operational disruption.
EVT-000245,SHP-0070,2026-08-03 02:20:13.690012,DISRUPTION_RESOLVED,INFO,80,R-004,Historical operational disruption resolved.
EVT-000246,SHP-0070,2026-08-03 03:08:00.000000,ARRIVAL,INFO,80,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000247,SHP-0071,2026-08-21 03:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000248,SHP-0071,2026-08-21 05:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000249,SHP-0071,2026-08-21 07:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-000250,SHP-0072,2026-08-05 19:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-000251,SHP-0072,2026-08-06 03:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000252,SHP-0072,2026-08-06 11:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-000253,SHP-0073,2026-08-25 05:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-000254,SHP-0073,2026-08-25 07:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000255,SHP-0073,2026-08-25 09:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000256,SHP-0074,2026-08-17 08:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000257,SHP-0074,2026-08-17 15:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000258,SHP-0074,2026-08-17 22:54:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000259,SHP-0075,2026-08-09 12:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000260,SHP-0075,2026-08-09 14:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000261,SHP-0075,2026-08-09 16:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000262,SHP-0076,2026-08-01 07:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000263,SHP-0076,2026-08-01 08:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000264,SHP-0076,2026-08-01 10:48:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-000265,SHP-0077,2026-08-10 01:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-000266,SHP-0077,2026-08-10 04:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000267,SHP-0077,2026-08-10 08:06:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000268,SHP-0078,2026-08-20 23:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000269,SHP-0078,2026-08-21 00:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000270,SHP-0078,2026-08-21 02:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000271,SHP-0079,2026-08-08 07:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000272,SHP-0079,2026-08-08 10:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000273,SHP-0079,2026-08-08 11:15:51.101901,VEHICLE_BREAKDOWN,MEDIUM,124,R-002,Vehicle breakdown reported during transit.
EVT-000274,SHP-0079,2026-08-08 11:30:51.101901,ETA_UPDATE,MEDIUM,124,R-002,Estimated arrival time updated following operational disruption.
EVT-000275,SHP-0079,2026-08-08 13:19:51.101901,DISRUPTION_RESOLVED,INFO,124,R-002,Historical operational disruption resolved.
EVT-000276,SHP-0079,2026-08-08 16:10:00.000000,ARRIVAL,INFO,124,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000277,SHP-0080,2026-08-29 03:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000278,SHP-0080,2026-08-29 06:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000279,SHP-0080,2026-08-29 10:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-000280,SHP-0081,2026-08-19 10:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000281,SHP-0081,2026-08-19 11:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000282,SHP-0081,2026-08-19 13:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000283,SHP-0082,2026-08-08 02:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000284,SHP-0082,2026-08-08 09:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000285,SHP-0082,2026-08-08 13:01:13.746895,VEHICLE_BREAKDOWN,MEDIUM,213,R-012,Vehicle breakdown reported during transit.
EVT-000286,SHP-0082,2026-08-08 13:16:13.746895,ETA_UPDATE,MEDIUM,213,R-012,Estimated arrival time updated following operational disruption.
EVT-000287,SHP-0082,2026-08-08 16:34:13.746895,DISRUPTION_RESOLVED,INFO,213,R-012,Historical operational disruption resolved.
EVT-000288,SHP-0082,2026-08-08 20:27:00.000000,ARRIVAL,INFO,213,PAR-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000289,SHP-0083,2026-08-17 09:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000290,SHP-0083,2026-08-17 11:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000291,SHP-0083,2026-08-17 13:48:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-000292,SHP-0084,2026-08-14 19:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000293,SHP-0084,2026-08-14 22:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000294,SHP-0084,2026-08-15 02:24:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-000295,SHP-0085,2026-08-07 01:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000296,SHP-0085,2026-08-07 02:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000297,SHP-0085,2026-08-07 04:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000298,SHP-0086,2026-08-19 15:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000299,SHP-0086,2026-08-19 16:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000300,SHP-0086,2026-08-19 18:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000301,SHP-0087,2026-08-30 17:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000302,SHP-0087,2026-08-31 00:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000303,SHP-0087,2026-08-31 07:54:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000304,SHP-0088,2026-08-16 23:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000305,SHP-0088,2026-08-17 00:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000306,SHP-0088,2026-08-17 01:33:33.448601,TRAFFIC_DELAY,MEDIUM,290,R-001,Traffic congestion reported along shipment route.
EVT-000307,SHP-0088,2026-08-17 01:48:33.448601,ETA_UPDATE,MEDIUM,290,R-001,Estimated arrival time updated following operational disruption.
EVT-000308,SHP-0088,2026-08-17 06:23:33.448601,DISRUPTION_RESOLVED,INFO,290,R-001,Historical operational disruption resolved.
EVT-000309,SHP-0088,2026-08-17 07:38:00.000000,ARRIVAL,INFO,290,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000310,SHP-0089,2026-08-30 01:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000311,SHP-0089,2026-08-30 03:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000312,SHP-0089,2026-08-30 05:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-000313,SHP-0090,2026-08-03 17:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000314,SHP-0090,2026-08-04 00:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000315,SHP-0090,2026-08-04 03:23:02.313712,TRAFFIC_DELAY,LOW,43,R-003,Traffic congestion reported along shipment route.
EVT-000316,SHP-0090,2026-08-04 03:38:02.313712,ETA_UPDATE,LOW,43,R-003,Estimated arrival time updated following operational disruption.
EVT-000317,SHP-0090,2026-08-04 04:06:02.313712,DISRUPTION_RESOLVED,INFO,43,R-003,Historical operational disruption resolved.
EVT-000318,SHP-0090,2026-08-04 08:37:00.000000,ARRIVAL,INFO,43,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000319,SHP-0091,2026-08-07 16:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000320,SHP-0091,2026-08-08 00:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000321,SHP-0091,2026-08-08 02:11:14.925185,VEHICLE_BREAKDOWN,MEDIUM,358,R-011,Vehicle breakdown reported during transit.
EVT-000322,SHP-0091,2026-08-08 02:26:14.925185,ETA_UPDATE,MEDIUM,358,R-011,Estimated arrival time updated following operational disruption.
EVT-000323,SHP-0091,2026-08-08 08:09:14.925185,DISRUPTION_RESOLVED,INFO,358,R-011,Historical operational disruption resolved.
EVT-000324,SHP-0091,2026-08-08 13:58:00.000000,ARRIVAL,INFO,358,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000325,SHP-0092,2026-08-15 02:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000326,SHP-0092,2026-08-15 03:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000327,SHP-0092,2026-08-15 05:48:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-000328,SHP-0093,2026-08-11 01:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000329,SHP-0093,2026-08-11 08:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000330,SHP-0093,2026-08-11 10:59:29.689089,VEHICLE_BREAKDOWN,MEDIUM,247,R-003,Vehicle breakdown reported during transit.
EVT-000331,SHP-0093,2026-08-11 11:14:29.689089,ETA_UPDATE,MEDIUM,247,R-003,Estimated arrival time updated following operational disruption.
EVT-000332,SHP-0093,2026-08-11 15:06:29.689089,DISRUPTION_RESOLVED,INFO,247,R-003,Historical operational disruption resolved.
EVT-000333,SHP-0093,2026-08-11 20:01:00.000000,ARRIVAL,INFO,247,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000334,SHP-0094,2026-08-27 14:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-000335,SHP-0094,2026-08-27 16:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000336,SHP-0094,2026-08-27 18:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000337,SHP-0095,2026-08-12 09:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000338,SHP-0095,2026-08-12 12:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000339,SHP-0095,2026-08-12 14:48:17.924190,WEATHER_DISRUPTION,MEDIUM,342,R-009,Severe weather conditions affecting transport operations.
EVT-000340,SHP-0095,2026-08-12 15:03:17.924190,ETA_UPDATE,MEDIUM,342,R-009,Estimated arrival time updated following operational disruption.
EVT-000341,SHP-0095,2026-08-12 20:30:17.924190,DISRUPTION_RESOLVED,INFO,342,R-009,Historical operational disruption resolved.
EVT-000342,SHP-0095,2026-08-12 22:06:00.000000,ARRIVAL,INFO,342,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000343,SHP-0096,2026-08-29 10:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000344,SHP-0096,2026-08-29 17:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000345,SHP-0096,2026-08-30 00:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-000346,SHP-0097,2026-08-03 00:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000347,SHP-0097,2026-08-03 01:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000348,SHP-0097,2026-08-03 03:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000349,SHP-0098,2026-08-23 09:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000350,SHP-0098,2026-08-23 16:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000351,SHP-0098,2026-08-23 23:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000352,SHP-0099,2026-08-22 14:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000353,SHP-0099,2026-08-22 21:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000354,SHP-0099,2026-08-23 04:54:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-000355,SHP-0100,2026-08-09 09:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000356,SHP-0100,2026-08-09 10:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000357,SHP-0100,2026-08-09 12:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000358,SHP-0101,2026-08-10 14:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000359,SHP-0101,2026-08-10 22:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000360,SHP-0101,2026-08-11 06:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-000361,SHP-0102,2026-08-14 00:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-000362,SHP-0102,2026-08-14 03:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000363,SHP-0102,2026-08-14 05:43:40.430740,CUSTOMS_DELAY,HIGH,384,R-008,Shipment held temporarily for customs processing.
EVT-000364,SHP-0102,2026-08-14 05:58:40.430740,ETA_UPDATE,HIGH,384,R-008,Estimated arrival time updated following operational disruption.
EVT-000365,SHP-0102,2026-08-14 12:07:40.430740,DISRUPTION_RESOLVED,INFO,384,R-008,Historical operational disruption resolved.
EVT-000366,SHP-0102,2026-08-14 13:48:00.000000,ARRIVAL,INFO,384,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000367,SHP-0103,2026-08-06 05:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000368,SHP-0103,2026-08-06 12:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000369,SHP-0103,2026-08-06 15:41:56.739647,WEATHER_DISRUPTION,MEDIUM,192,R-012,Severe weather conditions affecting transport operations.
EVT-000370,SHP-0103,2026-08-06 15:56:56.739647,ETA_UPDATE,MEDIUM,192,R-012,Estimated arrival time updated following operational disruption.
EVT-000371,SHP-0103,2026-08-06 18:53:56.739647,DISRUPTION_RESOLVED,INFO,192,R-012,Historical operational disruption resolved.
EVT-000372,SHP-0103,2026-08-06 23:06:00.000000,ARRIVAL,INFO,192,PAR-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000373,SHP-0104,2026-08-01 12:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000374,SHP-0104,2026-08-01 13:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000375,SHP-0104,2026-08-01 15:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000376,SHP-0105,2026-08-09 21:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000377,SHP-0105,2026-08-10 04:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
